ORDERNUMBER,QUANTITYORDERED,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE,Customer Value,Customer PO Freq.,Customer Frequency,CLTV
10169,38,11,2816.18,2003-11-04,Shipped,4,11,2003,Motorcycles,S24_2360,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small,High-value,4,Low-freq.,19539.0
10180,35,6,2521.05,2003-11-11,Shipped,4,11,2003,Motorcycles,S24_2360,Daedalus Designs Imports,Lille,France,EMEA,Small,Low-value,2,Low-freq.,8736.0
10190,42,3,3199.98,2003-11-19,Shipped,4,11,2003,Motorcycles,S24_2360,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10211,21,11,1338.12,2004-01-15,Shipped,1,1,2004,Motorcycles,S24_2360,Auto Canal Petit,Paris,France,EMEA,Small,Low-value,3,Low-freq.,11817.0
10224,37,4,2972.58,2004-02-21,Shipped,1,2,2004,Motorcycles,S24_2360,Daedalus Designs Imports,Lille,France,EMEA,Small,Low-value,2,Low-freq.,8736.0
10237,26,4,2070.9,2004-04-05,Shipped,2,4,2004,Motorcycles,S24_2360,Vitachrome Inc.,NYC,USA,North America,Small,Low-value,3,Low-freq.,11154.0
10252,47,8,3092.6,2004-05-26,Shipped,2,5,2004,Motorcycles,S24_2360,Auto Canal Petit,Paris,France,EMEA,Medium,Low-value,3,Low-freq.,11817.0
10264,37,6,2408.7,2004-06-30,Shipped,2,6,2004,Motorcycles,S24_2360,Gifts4AllAges.com,Boston,USA,North America,Small,Low-value,3,Low-freq.,10569.0
10276,46,12,3472.54,2004-08-02,Shipped,3,8,2004,Motorcycles,S24_2360,Online Mini Collectables,Brickhaven,USA,North America,Medium,Low-value,2,Low-freq.,7254.0
10285,38,3,2263.28,2004-08-27,Shipped,3,8,2004,Motorcycles,S24_2360,Marta's Replicas Co.,Cambridge,USA,North America,Small,High-value,2,Low-freq.,13065.0
10299,33,6,2194.17,2004-09-30,Shipped,3,9,2004,Motorcycles,S24_2360,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Small,High-value,3,Low-freq.,14118.0
10309,24,2,1346.4,2004-10-15,Shipped,4,10,2004,Motorcycles,S24_2360,Baane Mini Imports,Stavern,Norway,EMEA,Small,High-value,4,Low-freq.,14781.0
10319,31,7,2533.63,2004-11-03,Shipped,4,11,2004,Motorcycles,S24_2360,Microscale Inc.,NYC,USA,North America,Small,Low-value,2,Low-freq.,4173.0
10330,42,1,3403.26,2004-11-16,Shipped,4,11,2004,Motorcycles,S24_2360,Cruz & Sons Co.,Makati City,Philippines,APAC,Medium,Low-value,3,Low-freq.,11934.0
10341,32,6,3307.2,2004-11-24,Shipped,4,11,2004,Motorcycles,S24_2360,Salzburg Collectables,Salzburg,Austria,EMEA,Medium,High-value,4,Low-freq.,18993.0
10355,41,3,2896.65,2004-12-07,Shipped,4,12,2004,Motorcycles,S24_2360,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10363,43,14,2632.89,2005-01-06,Shipped,1,1,2005,Motorcycles,S24_2360,Suominen Souveniers,Espoo,Finland,EMEA,Small,High-value,3,Low-freq.,14469.0
10375,20,14,2046.0,2005-02-03,Shipped,1,2,2005,Motorcycles,S24_2360,La Rochelle Gifts,Nantes,France,EMEA,Small,High-value,4,Low-freq.,22854.0
10390,35,4,2279.55,2005-03-04,Shipped,1,3,2005,Motorcycles,S24_2360,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10403,27,4,2150.55,2005-04-08,Shipped,2,4,2005,Motorcycles,S24_2360,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Small,High-value,3,Low-freq.,14976.0
10110,43,11,3360.45,2003-03-18,Shipped,1,3,2003,Cars,S24_2766,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10124,32,10,2326.4,2003-05-21,Shipped,2,5,2003,Cars,S24_2766,Signal Gift Stores,Las Vegas,USA,North America,Small,Low-value,3,Low-freq.,10491.0
10148,21,4,1545.6,2003-09-11,Shipped,3,9,2003,Cars,S24_2766,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small,High-value,4,Low-freq.,19539.0
10161,20,3,2144.6,2003-10-17,Shipped,4,10,2003,Cars,S24_2766,Heintze Collectables,Aaarhus,Denmark,EMEA,Small,High-value,2,Low-freq.,12753.0
10172,22,1,1639.22,2003-11-05,Shipped,4,11,2003,Cars,S24_2766,Gift Depot Inc.,Bridgewater,USA,North America,Small,High-value,3,Low-freq.,12909.0
10182,36,14,2649.6,2003-11-12,Shipped,4,11,2003,Cars,S24_2766,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10192,46,2,3845.6,2003-11-20,Shipped,4,11,2003,Cars,S24_2766,Online Diecast Creations Co.,Nashua,USA,North America,Medium,High-value,3,Low-freq.,16692.0
10204,47,8,4527.04,2003-12-02,Shipped,4,12,2003,Cars,S24_2766,Muscle Machine Inc,NYC,USA,North America,Medium,High-value,4,Low-freq.,25116.0
10212,45,1,3966.3,2004-01-16,Shipped,1,1,2004,Cars,S24_2766,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10227,47,14,4142.58,2004-03-02,Shipped,1,3,2004,Cars,S24_2766,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10241,47,6,4441.5,2004-04-13,Shipped,2,4,2004,Cars,S24_2766,Mini Caravy,Strasbourg,France,EMEA,Medium,Low-value,3,Low-freq.,10218.0
10267,38,3,3315.12,2004-07-07,Shipped,3,7,2004,Cars,S24_2766,Muscle Machine Inc,NYC,USA,North America,Medium,High-value,4,Low-freq.,25116.0
10279,49,3,3918.53,2004-08-09,Shipped,3,8,2004,Cars,S24_2766,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10288,35,9,2830.45,2004-09-01,Shipped,3,9,2004,Cars,S24_2766,Handji Gifts& Co,Singapore,Singapore,APAC,Small,High-value,4,Low-freq.,14664.0
10302,49,5,5298.86,2003-10-06,Shipped,4,10,2003,Cars,S24_2766,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium,High-value,3,Low-freq.,14976.0
10311,28,4,2620.8,2004-10-16,Shipped,4,10,2004,Cars,S24_2766,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10321,30,1,2181.0,2004-11-04,Shipped,4,11,2004,Cars,S24_2766,FunGiftIdeas.com,New Bedford,USA,North America,Small,Low-value,3,Low-freq.,12558.0
10332,39,7,3382.08,2004-11-17,Shipped,4,11,2004,Cars,S24_2766,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10346,25,1,2876.75,2004-11-29,Shipped,4,11,2004,Cars,S24_2766,Signal Gift Stores,Las Vegas,USA,North America,Small,Low-value,3,Low-freq.,10491.0
10368,40,2,4107.2,2005-01-19,Shipped,1,1,2005,Cars,S24_2766,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10380,36,6,1350.0,2005-02-16,Shipped,1,2,2005,Cars,S24_2766,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10407,76,6,7182.0,2005-04-22,On Hold,2,4,2005,Cars,S24_2766,The Sharp Gifts Warehouse,San Jose,USA,North America,Large,High-value,4,Low-freq.,20319.0
10420,39,9,3933.93,2005-05-29,In Process,2,5,2005,Cars,S24_2766,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10104,44,10,1742.4,2003-01-31,Shipped,1,1,2003,Cars,S24_2840,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10114,24,1,721.44,2003-04-01,Shipped,2,4,2003,Cars,S24_2840,"La Corne D'abondance, Co.",Paris,France,EMEA,Small,Low-value,3,Low-freq.,12324.0
10127,39,12,1489.41,2003-06-03,Shipped,2,6,2003,Cars,S24_2840,Muscle Machine Inc,NYC,USA,North America,Small,High-value,4,Low-freq.,25116.0
10141,21,6,891.03,2003-08-01,Shipped,3,8,2003,Cars,S24_2840,Suominen Souveniers,Espoo,Finland,EMEA,Small,High-value,3,Low-freq.,14469.0
10151,30,4,1209.3,2003-09-21,Shipped,3,9,2003,Cars,S24_2840,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Small,High-value,3,Low-freq.,13221.0
10165,27,13,859.14,2003-10-22,Shipped,4,10,2003,Cars,S24_2840,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Small,High-value,5,Low-freq.,21957.0
10175,37,2,1151.44,2003-11-06,Shipped,4,11,2003,Cars,S24_2840,"Stylish Desk Decors, Co.",London,UK,EMEA,Small,Low-value,3,Low-freq.,11271.0
10184,42,7,1336.44,2003-11-14,Shipped,4,11,2003,Cars,S24_2840,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Small,Low-value,2,Low-freq.,6942.0
10195,32,7,905.28,2003-11-25,Shipped,4,11,2003,Cars,S24_2840,Mini Classics,White Plains,USA,North America,Small,Low-value,2,Low-freq.,10842.0
10207,42,8,1247.4,2003-12-09,Shipped,4,12,2003,Cars,S24_2840,Diecast Collectables,Boston,USA,North America,Small,Low-value,2,Low-freq.,8970.0
10219,21,3,846.51,2004-02-10,Shipped,1,2,2004,Cars,S24_2840,Signal Collectibles Ltd.,Brisbane,USA,North America,Small,Low-value,2,Low-freq.,6357.0
10229,33,2,1085.04,2004-03-11,Shipped,1,3,2004,Cars,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10246,49,6,1767.43,2004-05-05,Shipped,2,5,2004,Cars,S24_2840,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10259,31,5,1030.44,2004-06-15,Shipped,2,6,2004,Cars,S24_2840,Handji Gifts& Co,Singapore,Singapore,APAC,Small,High-value,4,Low-freq.,14664.0
10271,38,6,1585.36,2004-07-20,Shipped,3,7,2004,Cars,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10281,20,2,813.2,2004-08-19,Shipped,3,8,2004,Cars,S24_2840,Diecast Classics Inc.,Allentown,USA,North America,Small,High-value,4,Low-freq.,15483.0
10292,39,9,1172.34,2004-09-08,Shipped,3,9,2004,Cars,S24_2840,Land of Toys Inc.,NYC,USA,North America,Small,High-value,4,Low-freq.,20826.0
10305,48,6,1510.56,2004-10-13,Shipped,4,10,2004,Cars,S24_2840,Marta's Replicas Co.,Cambridge,USA,North America,Small,High-value,2,Low-freq.,13065.0
10314,39,15,1448.07,2004-10-22,Shipped,4,10,2004,Cars,S24_2840,Heintze Collectables,Aaarhus,Denmark,EMEA,Small,High-value,2,Low-freq.,12753.0
10324,30,9,3338.1,2004-11-05,Shipped,4,11,2004,Cars,S24_2840,Vitachrome Inc.,NYC,USA,North America,Medium,Low-value,3,Low-freq.,11154.0
10335,33,2,1225.29,2004-11-19,Shipped,4,11,2004,Cars,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10349,36,3,1336.68,2004-12-01,Shipped,4,12,2004,Cars,S24_2840,Muscle Machine Inc,NYC,USA,North America,Small,High-value,4,Low-freq.,25116.0
10358,36,4,2985.84,2004-12-10,Shipped,4,12,2004,Cars,S24_2840,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10371,45,8,5545.8,2005-01-23,Shipped,1,1,2005,Cars,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10383,40,3,6089.6,2005-02-22,Shipped,1,2,2005,Cars,S24_2840,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10394,46,6,1789.4,2005-03-15,Shipped,1,3,2005,Cars,S24_2840,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10412,30,6,1082.1,2005-05-03,Shipped,2,5,2005,Cars,S24_2840,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10425,31,5,1030.44,2005-05-31,In Process,2,5,2005,Cars,S24_2840,La Rochelle Gifts,Nantes,France,EMEA,Small,High-value,4,Low-freq.,22854.0
10106,49,13,3659.32,2003-02-17,Shipped,1,2,2003,Planes,S24_2841,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10119,41,4,2443.6,2003-04-28,Shipped,2,4,2003,Planes,S24_2841,Salzburg Collectables,Salzburg,Austria,EMEA,Small,High-value,4,Low-freq.,18993.0
10131,35,5,2349.9,2003-06-16,Shipped,2,6,2003,Planes,S24_2841,Gift Ideas Corp.,Glendale,USA,North America,Small,Low-value,3,Low-freq.,7254.0
10143,27,8,1646.19,2003-08-10,Shipped,3,8,2003,Planes,S24_2841,Mini Creations Ltd.,New Bedford,USA,North America,Small,High-value,3,Low-freq.,13806.0
10155,23,6,1670.26,2003-10-06,Shipped,4,10,2003,Planes,S24_2841,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Small,High-value,3,Low-freq.,14118.0
10167,21,2,1467.48,2003-10-23,Cancelled,4,10,2003,Planes,S24_2841,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small,High-value,3,Low-freq.,17043.0
10178,34,5,2748.56,2003-11-08,Shipped,4,11,2003,Planes,S24_2841,Alpha Cognac,Toulouse,France,EMEA,Small,Low-value,3,Low-freq.,8931.0
10186,22,2,1522.4,2003-11-14,Shipped,4,11,2003,Planes,S24_2841,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Small,Low-value,2,Low-freq.,4563.0
10198,48,5,3255.36,2003-11-27,Shipped,4,11,2003,Planes,S24_2841,Cruz & Sons Co.,Makati City,Philippines,APAC,Medium,Low-value,3,Low-freq.,11934.0
10209,43,1,3535.03,2004-01-09,Shipped,1,1,2004,Planes,S24_2841,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,North America,Medium,Low-value,2,Low-freq.,6084.0
10222,32,5,2608.96,2004-02-19,Shipped,1,2,2004,Planes,S24_2841,Collectable Mini Designs Co.,San Diego,USA,North America,Small,Low-value,2,Low-freq.,11076.0
10249,20,1,1356.4,2004-05-08,Shipped,2,5,2004,Planes,S24_2841,Cambridge Collectables Co.,Cambridge,USA,North America,Small,Low-value,2,Low-freq.,4563.0
10262,24,10,1611.36,2004-06-24,Cancelled,2,6,2004,Planes,S24_2841,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10274,40,2,2603.2,2004-07-21,Shipped,3,7,2004,Planes,S24_2841,Collectables For Less Inc.,Brickhaven,USA,North America,Small,Low-value,3,Low-freq.,10335.0
10284,30,12,2219.7,2004-08-21,Shipped,3,8,2004,Planes,S24_2841,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small,Low-value,2,Low-freq.,10062.0
10296,21,8,1496.25,2004-09-15,Shipped,3,9,2004,Planes,S24_2841,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Small,Low-value,1,Low-freq.,4407.0
10307,25,2,1884.0,2004-10-14,Shipped,4,10,2004,Planes,S24_2841,"Classic Gift Ideas, Inc",Philadelphia,USA,North America,Small,Low-value,2,Low-freq.,8541.0
10316,34,10,2166.14,2004-11-01,Shipped,4,11,2004,Planes,S24_2841,giftsbymail.co.uk,Cowes,UK,EMEA,Small,Low-value,2,Low-freq.,9906.0
10328,48,1,2828.16,2004-11-12,Shipped,4,11,2004,Planes,S24_2841,Rovelli Gifts,Bergamo,Italy,EMEA,Small,High-value,3,Low-freq.,17511.0
10339,55,12,6214.45,2004-11-23,Shipped,4,11,2004,Planes,S24_2841,"Tokyo Collectables, Ltd",Minato-ku,Japan,APAC,Medium,High-value,4,Low-freq.,15288.0
10351,25,5,1867.0,2004-12-03,Shipped,4,12,2004,Planes,S24_2841,"Stylish Desk Decors, Co.",London,UK,EMEA,Small,Low-value,3,Low-freq.,11271.0
10373,38,7,2676.72,2005-01-31,Shipped,1,1,2005,Planes,S24_2841,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Small,High-value,3,Low-freq.,13221.0
10386,39,1,2182.44,2005-03-01,Resolved,1,3,2005,Planes,S24_2841,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10398,28,3,1611.4,2005-03-30,Shipped,1,3,2005,Planes,S24_2841,Reims Collectables,Reims,France,EMEA,Small,High-value,5,Low-freq.,17121.0
10400,24,2,1479.84,2005-04-01,Shipped,2,4,2005,Planes,S24_2841,The Sharp Gifts Warehouse,San Jose,USA,North America,Small,High-value,4,Low-freq.,20319.0
10415,21,1,1424.22,2005-05-09,Disputed,2,5,2005,Planes,S24_2841,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Small,Low-value,3,Low-freq.,8190.0
10110,46,10,5942.28,2003-03-18,Shipped,1,3,2003,Cars,S24_2887,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10124,25,9,2348.75,2003-05-21,Shipped,2,5,2003,Cars,S24_2887,Signal Gift Stores,Las Vegas,USA,North America,Small,Low-value,3,Low-freq.,10491.0
10148,34,3,4392.12,2003-09-11,Shipped,3,9,2003,Cars,S24_2887,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium,High-value,4,Low-freq.,19539.0
10161,25,2,2759.75,2003-10-17,Shipped,4,10,2003,Cars,S24_2887,Heintze Collectables,Aaarhus,Denmark,EMEA,Small,High-value,2,Low-freq.,12753.0
10173,23,16,2728.03,2003-11-05,Shipped,4,11,2003,Cars,S24_2887,Rovelli Gifts,Bergamo,Italy,EMEA,Small,High-value,3,Low-freq.,17511.0
10182,20,13,2395.8,2003-11-12,Shipped,4,11,2003,Cars,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10192,23,1,3052.33,2003-11-20,Shipped,4,11,2003,Cars,S24_2887,Online Diecast Creations Co.,Nashua,USA,North America,Medium,High-value,3,Low-freq.,16692.0
10204,42,7,4242.0,2003-12-02,Shipped,4,12,2003,Cars,S24_2887,Muscle Machine Inc,NYC,USA,North America,Medium,High-value,4,Low-freq.,25116.0
10213,27,3,2790.45,2004-01-22,Shipped,1,1,2004,Cars,S24_2887,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Small,Low-value,2,Low-freq.,4563.0
10227,33,13,4340.49,2004-03-02,Shipped,1,3,2004,Cars,S24_2887,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10241,28,5,2762.2,2004-04-13,Shipped,2,4,2004,Cars,S24_2887,Mini Caravy,Strasbourg,France,EMEA,Small,Low-value,3,Low-freq.,10218.0
10267,43,2,4645.72,2004-07-07,Shipped,3,7,2004,Cars,S24_2887,Muscle Machine Inc,NYC,USA,North America,Medium,High-value,4,Low-freq.,25116.0
10279,48,2,5580.96,2004-08-09,Shipped,3,8,2004,Cars,S24_2887,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10288,48,8,6539.04,2004-09-01,Shipped,3,9,2004,Cars,S24_2887,Handji Gifts& Co,Singapore,Singapore,APAC,Medium,High-value,4,Low-freq.,14664.0
10302,45,4,5548.95,2003-10-06,Shipped,4,10,2003,Cars,S24_2887,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium,High-value,3,Low-freq.,14976.0
10311,43,3,4595.41,2004-10-16,Shipped,4,10,2004,Cars,S24_2887,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10332,44,11,1859.44,2004-11-17,Shipped,4,11,2004,Cars,S24_2887,"AV Stores, Co.",Manchester,UK,EMEA,Small,High-value,3,Low-freq.,20046.0
10346,24,5,2093.76,2004-11-29,Shipped,4,11,2004,Cars,S24_2887,Signal Gift Stores,Las Vegas,USA,North America,Small,Low-value,3,Low-freq.,10491.0
10368,31,5,4223.13,2005-01-19,Shipped,1,1,2005,Cars,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10380,44,7,1596.76,2005-02-16,Shipped,1,2,2005,Cars,S24_2887,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10407,59,5,5820.35,2005-04-22,On Hold,2,4,2005,Cars,S24_2887,The Sharp Gifts Warehouse,San Jose,USA,North America,Medium,High-value,4,Low-freq.,20319.0
10420,55,8,5296.5,2005-05-29,In Process,2,5,2005,Cars,S24_2887,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10109,29,6,930.9,2003-03-10,Shipped,1,3,2003,Cars,S24_2972,Motor Mint Distributors Inc.,Philadelphia,USA,North America,Small,Low-value,3,Low-freq.,10608.0
10122,39,4,1207.44,2003-05-08,Shipped,2,5,2003,Cars,S24_2972,Marseille Mini Autos,Marseille,France,EMEA,Small,Low-value,3,Low-freq.,9516.0
10135,20,1,717.4,2003-07-02,Shipped,3,7,2003,Cars,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10147,25,1,1066.75,2003-09-05,Shipped,3,9,2003,Cars,S24_2972,Collectables For Less Inc.,Brickhaven,USA,North America,Small,Low-value,3,Low-freq.,10335.0
10160,42,2,1554.0,2003-10-11,Shipped,4,10,2003,Cars,S24_2972,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,North America,Small,Low-value,2,Low-freq.,6084.0
10171,36,4,1277.64,2003-11-05,Shipped,4,11,2003,Cars,S24_2972,Quebec Home Shopping Network,Montreal,Canada,North America,Small,Low-value,3,Low-freq.,9399.0
10181,37,8,1578.79,2003-11-12,Shipped,4,11,2003,Cars,S24_2972,Herkku Gifts,Bergen,Norway,EMEA,Small,High-value,3,Low-freq.,14157.0
10192,30,13,917.7,2003-11-20,Shipped,4,11,2003,Cars,S24_2972,Online Diecast Creations Co.,Nashua,USA,North America,Small,High-value,3,Low-freq.,16692.0
10203,21,2,777.0,2003-12-02,Shipped,4,12,2003,Cars,S24_2972,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10212,34,12,1476.28,2004-01-16,Shipped,1,1,2004,Cars,S24_2972,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10225,42,3,1538.46,2004-02-22,Shipped,1,2,2004,Cars,S24_2972,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small,High-value,2,Low-freq.,14937.0
10239,20,2,891.2,2004-04-12,Shipped,2,4,2004,Cars,S24_2972,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Small,High-value,3,Low-freq.,13221.0
10253,40,7,1706.8,2004-06-01,Cancelled,2,6,2004,Cars,S24_2972,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Small,High-value,3,Low-freq.,14976.0
10266,34,8,1373.6,2004-07-06,Shipped,3,7,2004,Cars,S24_2972,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small,High-value,3,Low-freq.,18096.0
10278,31,8,1205.59,2004-08-06,Shipped,3,8,2004,Cars,S24_2972,Signal Gift Stores,Las Vegas,USA,North America,Small,Low-value,3,Low-freq.,10491.0
10287,36,6,1427.4,2004-08-30,Shipped,3,8,2004,Cars,S24_2972,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small,High-value,2,Low-freq.,14937.0
10301,48,10,1649.28,2003-10-05,Shipped,4,10,2003,Cars,S24_2972,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small,Low-value,2,Low-freq.,10062.0
10310,33,4,1383.03,2004-10-16,Shipped,4,10,2004,Cars,S24_2972,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Small,High-value,2,Low-freq.,12714.0
10321,37,12,1229.51,2004-11-04,Shipped,4,11,2004,Cars,S24_2972,FunGiftIdeas.com,New Bedford,USA,North America,Small,Low-value,3,Low-freq.,12558.0
10331,27,13,1140.48,2004-11-17,Shipped,4,11,2004,Cars,S24_2972,Motor Mint Distributors Inc.,Philadelphia,USA,North America,Small,Low-value,3,Low-freq.,10608.0
10342,39,9,1575.6,2004-11-24,Shipped,4,11,2004,Cars,S24_2972,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small,High-value,5,Low-freq.,25506.0
10355,36,4,1386.72,2004-12-07,Shipped,4,12,2004,Cars,S24_2972,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10367,36,2,5018.4,2005-01-12,Resolved,1,1,2005,Cars,S24_2972,Toys4GrownUps.com,Pasadena,USA,North America,Medium,High-value,3,Low-freq.,13260.0
10378,41,7,5856.85,2005-02-10,Shipped,1,2,2005,Cars,S24_2972,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10390,37,5,4894.73,2005-03-04,Shipped,1,3,2005,Cars,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10405,47,2,2094.32,2005-04-14,Shipped,2,4,2005,Cars,S24_2972,Mini Caravy,Strasbourg,France,EMEA,Small,Low-value,3,Low-freq.,10218.0
10419,15,7,640.05,2005-05-17,Shipped,2,5,2005,Cars,S24_2972,Salzburg Collectables,Salzburg,Austria,EMEA,Small,High-value,4,Low-freq.,18993.0
10105,44,4,3193.52,2003-02-11,Shipped,1,2,2003,Cars,S24_3151,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium,High-value,5,Low-freq.,18408.0
10119,35,13,3066.7,2003-04-28,Shipped,2,4,2003,Cars,S24_3151,Salzburg Collectables,Salzburg,Austria,EMEA,Medium,High-value,4,Low-freq.,18993.0
10129,41,4,3883.11,2003-06-12,Shipped,2,6,2003,Cars,S24_3151,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium,Low-value,3,Low-freq.,11271.0
10142,49,1,4814.25,2003-08-08,Shipped,3,8,2003,Cars,S24_3151,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10154,31,2,2826.27,2003-10-02,Shipped,4,10,2003,Cars,S24_3151,Boards & Toys Co.,Glendale,USA,North America,Small,Low-value,2,Low-freq.,1131.0
10167,20,11,1593.2,2003-10-23,Cancelled,4,10,2003,Cars,S24_3151,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small,High-value,3,Low-freq.,17043.0
10177,45,2,3266.1,2003-11-07,Shipped,4,11,2003,Cars,S24_3151,CAF Imports,Madrid,Spain,EMEA,Medium,Low-value,2,Low-freq.,6279.0
10185,33,2,2453.55,2003-11-14,Shipped,4,11,2003,Cars,S24_3151,Mini Creations Ltd.,New Bedford,USA,North America,Small,High-value,3,Low-freq.,13806.0
